order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00517,517,109,CUST_0109,3/26/2023,2023-10-21T04:46:00.000Z,PROD_134,189,9,5,334.53,71.55,893.20,202.42,5.93,22.93,0.00,,SHIPPED,debit_card,3404 Main St,Special delivery instructions,TRK276874
ORD_00518,518,309,CUST_0309,12/1/2023,2023-09-13T03:38:00.000Z,PROD_030,64,8,3,421.78,299.99,424.21,206.41,10.09,32.34,0.00,processing,delivered,cash,1886 Main St,,TRK952843
ORD_00519,519,381,CUST_0381,2023-02-17,,PROD_192,177,3,2,192.17,277.83,553.37,668.60,0.00,38.90,0.00,SHIPPED,SHIPPED,credit_card,1367 Oak Ave,,
ORD_00520,520,247,CUST_0247,,2023-07-16T09:02:00.000Z,PROD_035,186,5,4,146.07,20.61,1008.76,212.78,6.94,40.64,0.00,,CANCELLED,cash,9617 Main St,,TRK611162
ORD_00521,521,478,CUST_0478,,2023-05-12T06:48:00.000Z,PROD_047,31,8,5,369.64,376.87,657.27,313.49,0.00,40.16,0.00,,processing,bank_transfer,7948 Main St,,TRK708985
ORD_00522,522,255,CUST_0255,11/24/2023,2023-04-21T02:49:00.000Z,PROD_039,138,1,2,150.30,147.50,667.82,672.60,24.54,37.47,0.00,pending,,debit_card,3700 Oak Ave,Special delivery instructions,
ORD_00523,523,452,CUST_0452,2023-11-10,2023-05-09T01:34:00.000Z,PROD_043,126,5,2,294.63,205.14,749.87,284.53,5.06,4.09,33.95,pending,SHIPPED,credit_card,728 Main St,,TRK635397
ORD_00524,524,404,CUST_0404,5/16/2023,2023-03-25T00:12:00.000Z,PROD_031,193,9,4,409.04,407.67,314.94,468.73,10.96,14.25,0.00,CANCELLED,returned,credit_card,1990 Pine Rd,,TRK543773
ORD_00525,525,193,CUST_0193,10/1/2023,2023-05-11T23:56:00.000Z,PROD_091,89,9,3,420.30,259.10,55.43,135.87,8.00,33.47,0.00,,pending,cash,4860 Pine Rd,,TRK366930
ORD_00526,526,306,CUST_0306,,2023-09-03T11:13:00.000Z,PROD_165,171,6,1,293.33,61.32,237.77,371.41,11.74,49.20,0.00,CANCELLED,SHIPPED,paypal,3544 Main St,Special delivery instructions,
ORD_00527,527,279,CUST_0279,2/7/2023,,PROD_049,19,10,5,37.70,283.89,76.53,492.27,12.11,46.17,0.00,SHIPPED,returned,credit_card,4808 Oak Ave,,TRK368622
ORD_00528,528,402,CUST_0402,2023-08-05,,PROD_003,36,1,5,77.69,363.59,236.81,225.62,10.91,18.97,0.00,pending,SHIPPED,bank_transfer,9626 Oak Ave,,
ORD_00529,529,436,CUST_0436,7/17/2023,2023-03-07T23:17:00.000Z,PROD_121,75,5,1,367.45,141.95,255.17,808.03,0.00,40.32,5.00,returned,delivered,cash,823 Main St,,
ORD_00530,530,186,CUST_0186,,2023-06-04T13:49:00.000Z,PROD_065,20,2,5,443.31,342.93,298.68,773.25,13.71,36.33,0.00,delivered,processing,paypal,2620 Main St,Special delivery instructions,TRK584813
ORD_00531,531,228,CUST_0228,,2023-12-23T00:04:00.000Z,PROD_092,82,1,3,480.61,381.06,828.73,700.77,24.37,27.00,0.00,delivered,processing,bank_transfer,1210 Pine Rd,,
ORD_00532,532,6,CUST_0006,,,PROD_026,183,10,3,156.18,311.75,165.30,57.58,6.76,26.70,0.00,CANCELLED,delivered,debit_card,3794 Oak Ave,,TRK356580
ORD_00533,533,45,CUST_0045,2023-12-26,2023-02-02T20:32:00.000Z,PROD_107,156,7,2,332.78,324.36,261.80,622.27,5.27,42.40,0.00,delivered,SHIPPED,cash,3220 Oak Ave,,TRK916564
ORD_00534,534,98,CUST_0098,3/15/2023,2023-06-22T14:23:00.000Z,PROD_045,145,1,2,418.53,117.31,753.50,246.24,13.30,50.92,0.00,processing,,paypal,8697 Oak Ave,,TRK765087
ORD_00535,535,239,CUST_0239,3/15/2023,2023-02-18T01:28:00.000Z,PROD_079,66,10,3,426.18,283.49,891.24,833.82,13.74,44.11,0.00,CANCELLED,SHIPPED,debit_card,9649 Pine Rd,Special delivery instructions,
ORD_00536,536,73,CUST_0073,2023-12-10,2023-01-22T10:21:00.000Z,PROD_098,88,7,5,318.93,318.08,1048.06,596.06,23.38,35.17,9.29,CANCELLED,,cash,1803 Oak Ave,,TRK554682
ORD_00537,537,398,CUST_0398,,2023-10-19T11:22:00.000Z,PROD_039,66,7,1,43.83,299.65,306.34,588.20,20.52,32.31,0.00,,pending,bank_transfer,4202 Pine Rd,Special delivery instructions,
ORD_00538,538,346,CUST_0346,10/7/2023,,PROD_070,6,6,3,124.54,400.54,644.57,395.58,0.00,27.51,0.00,delivered,processing,bank_transfer,9588 Pine Rd,,TRK239768
ORD_00539,539,92,CUST_0092,5/19/2023,,PROD_182,68,2,5,89.59,228.89,177.81,125.62,0.00,20.46,0.00,,delivered,debit_card,2949 Oak Ave,Special delivery instructions,TRK640625
ORD_00540,540,248,CUST_0248,,2023-05-10T04:48:00.000Z,PROD_118,190,9,4,263.41,247.66,255.83,778.05,0.00,23.05,0.00,pending,,credit_card,5728 Pine Rd,,TRK529647
ORD_00541,541,328,CUST_0328,10/22/2023,2023-03-02T23:13:00.000Z,PROD_057,76,5,3,384.98,367.99,723.74,57.50,0.00,13.78,25.40,CANCELLED,SHIPPED,credit_card,5691 Pine Rd,,TRK720738
ORD_00542,542,337,CUST_0337,2/26/2023,2023-10-03T19:20:00.000Z,PROD_069,147,2,5,332.05,264.28,286.31,112.54,11.53,7.42,12.36,delivered,SHIPPED,credit_card,4319 Pine Rd,,TRK745846
ORD_00543,543,368,CUST_0368,12/12/2023,,PROD_141,188,7,3,34.44,57.96,694.01,137.53,0.00,33.48,0.00,returned,CANCELLED,paypal,2511 Main St,,TRK192044
ORD_00544,544,106,CUST_0106,3/12/2023,2023-06-06T00:07:00.000Z,PROD_087,28,2,2,399.22,120.02,395.98,501.67,19.56,10.99,0.00,delivered,pending,paypal,9145 Pine Rd,,
ORD_00545,545,363,CUST_0363,,2023-05-21T15:13:00.000Z,PROD_124,75,9,1,82.01,262.30,609.58,777.06,23.25,44.19,0.00,SHIPPED,returned,paypal,2298 Main St,,TRK763026
ORD_00546,546,281,CUST_0281,8/5/2023,2023-11-22T17:21:00.000Z,PROD_082,80,10,1,210.44,370.05,359.67,132.36,6.96,40.58,18.63,,processing,cash,8525 Oak Ave,,
ORD_00547,547,423,CUST_0423,10/7/2023,2023-09-14T06:20:00.000Z,PROD_053,11,2,4,129.56,188.55,534.08,255.26,0.00,7.79,21.75,CANCELLED,returned,bank_transfer,2203 Oak Ave,,
ORD_00548,548,5,CUST_0005,9/19/2023,2023-12-04T01:50:00.000Z,PROD_200,87,4,4,180.26,246.62,476.13,146.57,9.38,21.97,9.12,CANCELLED,returned,debit_card,2504 Pine Rd,,
ORD_00549,549,344,CUST_0344,2023-09-04,2023-11-11T01:31:00.000Z,PROD_162,32,7,3,401.06,131.18,606.89,521.34,0.00,4.95,0.00,,pending,credit_card,9376 Main St,,
ORD_00550,550,156,CUST_0156,9/13/2023,2023-10-20T23:35:00.000Z,PROD_161,193,6,1,259.78,37.79,388.95,655.01,18.70,29.40,14.62,returned,,credit_card,7228 Oak Ave,,TRK405171
ORD_00551,551,163,CUST_0163,2023-05-12,2023-11-03T10:43:00.000Z,PROD_039,12,4,5,379.58,360.95,383.98,193.20,18.25,15.29,0.00,processing,processing,bank_transfer,1836 Pine Rd,,TRK223951
ORD_00552,552,7,CUST_0007,2023-12-06,,PROD_172,79,1,2,19.20,290.13,278.77,824.84,6.00,6.59,0.00,processing,SHIPPED,paypal,9695 Oak Ave,,TRK745269
ORD_00553,553,73,CUST_0073,11/2/2023,,PROD_110,56,6,5,454.88,117.04,821.23,232.88,10.43,4.58,0.00,delivered,pending,bank_transfer,6936 Main St,,
ORD_00554,554,319,CUST_0319,,2023-06-12T11:10:00.000Z,PROD_046,94,1,5,112.81,202.85,647.13,75.52,0.00,13.44,0.00,delivered,processing,paypal,4771 Oak Ave,,TRK808168
ORD_00555,555,234,CUST_0234,11/20/2023,,PROD_155,142,9,3,451.70,149.50,496.60,520.56,17.31,27.36,0.00,delivered,,debit_card,2636 Main St,,TRK221136
ORD_00556,556,50,CUST_0050,2023-05-04,2023-04-10T22:14:00.000Z,PROD_189,135,9,3,365.43,202.55,76.25,409.30,0.00,49.53,0.00,delivered,pending,paypal,6110 Oak Ave,Special delivery instructions,
ORD_00557,557,200,CUST_0200,1/21/2023,2023-08-23T01:24:00.000Z,PROD_152,106,9,5,165.34,230.42,146.95,108.24,0.00,17.61,17.14,,,paypal,6822 Pine Rd,,TRK102510
ORD_00558,558,144,CUST_0144,10/10/2023,,PROD_013,120,4,2,485.06,231.22,243.45,575.05,5.95,3.02,0.00,processing,,cash,6987 Main St,,
ORD_00559,559,415,CUST_0415,2023-04-06,2023-01-15T10:40:00.000Z,PROD_076,43,7,2,175.58,377.50,1029.26,606.05,10.15,32.60,34.51,SHIPPED,returned,bank_transfer,5156 Pine Rd,,TRK396069
ORD_00560,560,355,CUST_0355,12/25/2023,,PROD_078,10,10,5,24.15,166.73,110.43,694.64,11.79,15.11,0.00,CANCELLED,SHIPPED,credit_card,1982 Pine Rd,,TRK391879
ORD_00561,561,150,CUST_0150,6/9/2023,2023-10-18T23:16:00.000Z,PROD_190,93,7,4,259.80,36.63,995.74,202.58,0.00,5.67,0.00,pending,returned,paypal,7625 Pine Rd,,
ORD_00562,562,448,CUST_0448,2023-10-07,2023-05-23T14:34:00.000Z,PROD_107,87,5,2,429.65,216.55,161.06,741.16,0.00,10.59,11.89,processing,delivered,paypal,5054 Pine Rd,,TRK710430
ORD_00563,563,232,CUST_0232,8/3/2023,2023-04-05T19:05:00.000Z,PROD_183,157,10,1,232.76,374.93,909.13,170.03,10.41,27.67,0.00,delivered,CANCELLED,paypal,1567 Main St,,
ORD_00564,564,364,CUST_0364,2023-01-04,2023-04-17T09:23:00.000Z,PROD_041,102,2,3,488.09,265.70,175.69,292.30,24.56,44.27,0.00,delivered,SHIPPED,credit_card,8236 Main St,,
ORD_00565,565,288,CUST_0288,3/21/2023,2023-07-18T04:02:00.000Z,PROD_200,200,9,4,107.72,44.95,1006.34,530.02,15.72,28.30,0.00,delivered,delivered,paypal,9800 Oak Ave,,
ORD_00566,566,79,CUST_0079,2023-08-27,,PROD_032,145,3,2,328.39,144.94,501.66,786.22,20.76,29.25,0.00,returned,,paypal,3540 Pine Rd,,TRK640345
ORD_00567,567,222,CUST_0222,6/2/2023,,PROD_029,99,3,2,315.49,101.43,94.82,669.30,17.11,40.37,43.93,pending,processing,cash,7047 Main St,,
ORD_00568,568,302,CUST_0302,6/2/2023,2023-12-16T10:05:00.000Z,PROD_094,165,1,5,485.60,377.85,614.57,764.25,22.36,45.77,0.00,processing,delivered,bank_transfer,4641 Oak Ave,Special delivery instructions,TRK847449
ORD_00569,569,87,CUST_0087,8/18/2023,,PROD_013,186,4,1,490.79,133.58,793.79,301.61,7.34,3.01,0.00,pending,,bank_transfer,7331 Main St,,TRK106469
ORD_00570,570,469,CUST_0469,2023-03-20,2023-07-14T17:56:00.000Z,PROD_063,79,5,2,413.77,357.54,698.61,797.67,16.26,2.55,0.00,,processing,credit_card,655 Pine Rd,,
ORD_00571,571,237,CUST_0237,2023-01-19,2023-01-19T01:50:00.000Z,PROD_049,108,8,5,313.17,22.70,759.48,546.96,5.17,9.00,0.00,returned,,cash,2478 Pine Rd,,TRK384275
ORD_00572,572,376,CUST_0376,3/3/2023,2023-04-13T01:55:00.000Z,PROD_084,109,2,2,471.22,168.72,529.18,314.65,0.00,46.11,0.00,SHIPPED,delivered,debit_card,4572 Main St,,TRK920100
ORD_00573,573,257,CUST_0257,2023-02-05,2023-03-14T23:52:00.000Z,PROD_134,7,3,4,302.39,288.96,415.68,50.16,17.96,26.95,0.00,CANCELLED,SHIPPED,debit_card,1954 Oak Ave,,TRK963997
ORD_00574,574,388,CUST_0388,,,PROD_149,43,5,3,402.38,220.14,332.73,788.16,0.00,46.21,0.00,returned,returned,debit_card,6753 Oak Ave,,TRK865027
ORD_00575,575,206,CUST_0206,9/19/2023,2023-05-13T20:17:00.000Z,PROD_005,147,4,3,149.90,27.24,200.68,473.45,21.01,48.07,0.00,SHIPPED,,cash,9720 Pine Rd,,
ORD_00576,576,320,CUST_0320,2023-05-17,2023-12-13T19:54:00.000Z,PROD_178,129,8,4,270.76,281.07,459.84,725.69,0.00,41.56,44.85,returned,CANCELLED,cash,36 Pine Rd,,TRK370054
ORD_00577,577,396,CUST_0396,4/2/2023,2023-04-12T06:45:00.000Z,PROD_040,193,3,1,475.27,266.90,440.94,780.70,20.76,39.63,21.61,processing,pending,bank_transfer,4524 Pine Rd,Special delivery instructions,TRK669798
ORD_00578,578,263,CUST_0263,,2023-01-24T09:13:00.000Z,PROD_121,44,8,1,156.87,406.05,174.29,307.92,0.00,32.69,0.00,returned,pending,paypal,1382 Pine Rd,Special delivery instructions,TRK330389
ORD_00579,579,255,CUST_0255,2023-11-05,2023-05-09T01:51:00.000Z,PROD_152,10,1,1,474.91,332.88,324.89,286.87,19.79,25.96,0.00,SHIPPED,CANCELLED,paypal,397 Main St,,TRK269945
ORD_00580,580,286,CUST_0286,,2023-08-31T18:34:00.000Z,PROD_028,17,3,4,260.48,260.69,317.65,374.32,11.98,22.63,0.00,CANCELLED,returned,bank_transfer,4149 Pine Rd,,TRK425734
ORD_00581,581,188,CUST_0188,10/25/2023,,PROD_188,169,10,4,121.90,114.05,187.69,538.10,19.12,49.89,0.00,returned,returned,bank_transfer,874 Main St,,
ORD_00582,582,163,CUST_0163,5/6/2023,2023-10-24T11:34:00.000Z,PROD_174,145,4,3,331.80,167.14,562.31,53.58,8.19,30.37,14.66,,,debit_card,7671 Oak Ave,Special delivery instructions,
ORD_00583,583,421,CUST_0421,2/16/2023,,PROD_084,90,1,1,471.31,170.92,731.56,416.14,16.59,37.10,0.00,,delivered,paypal,3923 Pine Rd,,TRK519253
ORD_00584,584,278,CUST_0278,2023-07-27,2023-01-25T05:18:00.000Z,PROD_115,42,5,2,19.57,285.63,637.00,721.36,8.22,48.72,0.00,pending,processing,bank_transfer,9131 Pine Rd,,TRK698299
ORD_00585,585,257,CUST_0257,5/15/2023,2023-10-05T17:24:00.000Z,PROD_027,98,6,2,411.56,233.80,1020.46,355.65,0.00,40.84,0.00,CANCELLED,delivered,paypal,3297 Pine Rd,,TRK659420
ORD_00586,586,392,CUST_0392,9/9/2023,2023-07-27T03:06:00.000Z,PROD_113,49,9,1,214.62,220.13,574.94,665.56,11.77,51.83,10.40,SHIPPED,,paypal,2529 Pine Rd,,TRK803878
ORD_00587,587,20,CUST_0020,2023-05-08,2023-08-19T10:45:00.000Z,PROD_162,127,2,3,100.24,295.83,452.12,364.45,0.00,10.74,47.04,delivered,SHIPPED,bank_transfer,5086 Oak Ave,,
ORD_00588,588,210,CUST_0210,2023-10-03,,PROD_183,133,2,1,374.91,234.39,371.05,118.56,5.46,15.14,0.00,SHIPPED,returned,bank_transfer,1463 Pine Rd,Special delivery instructions,TRK147156
ORD_00589,589,310,CUST_0310,2/13/2023,2023-01-26T03:09:00.000Z,PROD_160,39,9,2,229.75,371.20,74.47,239.93,12.22,22.50,0.00,CANCELLED,pending,credit_card,7038 Main St,,
ORD_00590,590,380,CUST_0380,2023-05-15,2023-03-15T17:37:00.000Z,PROD_165,74,1,3,363.99,296.41,980.04,219.60,14.50,39.23,0.00,returned,returned,debit_card,5686 Main St,,TRK304086
ORD_00591,591,268,CUST_0268,2023-12-22,2023-01-20T08:15:00.000Z,PROD_135,64,7,5,135.97,258.12,989.26,423.31,0.00,43.09,0.00,delivered,,bank_transfer,3560 Pine Rd,,
ORD_00592,592,353,CUST_0353,8/20/2023,2023-09-20T07:43:00.000Z,PROD_084,180,8,2,421.78,58.05,863.62,525.59,16.99,10.28,0.00,delivered,SHIPPED,paypal,96 Pine Rd,Special delivery instructions,TRK514370
ORD_00593,593,190,CUST_0190,10/11/2023,,PROD_193,8,9,3,382.15,146.25,372.03,578.22,13.75,50.01,0.00,returned,processing,credit_card,434 Main St,,TRK609291
ORD_00594,594,243,CUST_0243,2023-05-22,2023-01-24T16:22:00.000Z,PROD_011,137,7,1,360.77,331.22,702.85,119.16,22.01,17.41,0.00,,delivered,credit_card,9308 Pine Rd,,
ORD_00595,595,279,CUST_0279,2023-06-20,2023-10-01T09:37:00.000Z,PROD_007,196,1,2,173.34,178.26,960.66,734.21,0.00,10.01,19.33,SHIPPED,SHIPPED,bank_transfer,6781 Main St,,TRK302092
ORD_00596,596,141,CUST_0141,1/18/2023,2023-07-31T21:16:00.000Z,PROD_193,65,4,3,249.04,332.33,722.54,632.45,13.93,7.78,0.00,,,credit_card,5145 Pine Rd,,
ORD_00597,597,266,CUST_0266,12/18/2023,2023-12-28T04:00:00.000Z,PROD_050,191,1,3,88.71,75.07,125.72,71.32,22.59,21.65,0.00,returned,CANCELLED,cash,9095 Main St,Special delivery instructions,
ORD_00598,598,368,CUST_0368,2023-01-07,2023-03-10T19:15:00.000Z,PROD_181,79,8,4,128.09,300.74,999.45,757.44,12.16,33.15,37.59,,pending,paypal,6751 Oak Ave,,TRK771260
ORD_00599,599,219,CUST_0219,2023-10-04,2023-04-19T16:01:00.000Z,PROD_121,198,6,5,112.77,140.48,70.81,123.55,0.00,48.62,0.00,,SHIPPED,bank_transfer,3628 Main St,,
ORD_00600,600,377,CUST_0377,8/26/2023,2023-09-15T02:15:00.000Z,PROD_030,1,4,1,448.68,115.87,578.06,750.18,16.33,23.96,0.00,SHIPPED,SHIPPED,credit_card,4559 Oak Ave,,TRK698410
ORD_00601,601,110,CUST_0110,2023-05-11,2023-07-11T22:07:00.000Z,PROD_019,130,7,5,379.96,307.97,253.23,673.19,0.00,31.77,0.00,processing,returned,bank_transfer,2975 Pine Rd,,TRK227911
ORD_00602,602,26,CUST_0026,2023-03-04,2023-08-24T14:15:00.000Z,PROD_183,115,3,5,244.95,113.94,856.79,621.19,17.20,3.81,0.00,delivered,returned,debit_card,2827 Oak Ave,,TRK436222
ORD_00603,603,408,CUST_0408,,,PROD_050,189,7,2,160.84,412.11,733.48,640.16,11.51,9.09,34.66,pending,returned,bank_transfer,8092 Oak Ave,,TRK778371
ORD_00604,604,351,CUST_0351,2023-06-22,2023-01-01T12:21:00.000Z,PROD_194,63,10,2,343.34,342.41,186.61,688.51,6.53,48.78,0.00,delivered,pending,cash,7486 Oak Ave,,
ORD_00605,605,450,CUST_0450,2023-07-14,2023-07-17T10:06:00.000Z,PROD_095,101,3,1,311.00,211.36,654.11,544.63,7.17,11.30,4.46,SHIPPED,CANCELLED,debit_card,4189 Main St,Special delivery instructions,TRK318206
ORD_00606,606,334,CUST_0334,,,PROD_034,158,6,4,212.82,41.82,227.48,576.31,8.11,8.25,0.00,returned,,debit_card,746 Main St,,TRK300187
ORD_00607,607,494,CUST_0494,12/23/2023,2023-07-19T06:19:00.000Z,PROD_096,117,6,1,228.08,272.09,914.56,489.48,12.15,49.12,0.00,SHIPPED,pending,cash,3520 Main St,Special delivery instructions,TRK268263
ORD_00608,608,431,CUST_0431,2023-02-04,,PROD_085,56,1,1,80.49,256.38,311.06,628.06,19.17,25.72,34.70,pending,pending,cash,3377 Main St,,
ORD_00609,609,84,CUST_0084,7/17/2023,2023-10-19T02:35:00.000Z,PROD_109,47,2,1,171.20,61.08,292.93,591.17,0.00,2.39,0.00,SHIPPED,pending,credit_card,4099 Pine Rd,Special delivery instructions,
ORD_00610,610,143,CUST_0143,2/3/2023,2023-06-05T08:17:00.000Z,PROD_102,88,6,1,301.30,181.61,1047.92,113.98,0.00,51.77,6.44,SHIPPED,pending,credit_card,3570 Main St,,
ORD_00611,611,216,CUST_0216,7/21/2023,2023-12-03T00:07:00.000Z,PROD_121,133,6,3,410.72,245.95,353.73,600.25,0.00,8.81,0.00,CANCELLED,processing,cash,9723 Main St,,TRK567489
ORD_00612,612,215,CUST_0215,2023-05-07,2023-03-25T17:59:00.000Z,PROD_182,60,7,4,386.84,270.91,294.43,291.14,0.00,5.87,38.85,returned,processing,bank_transfer,3207 Pine Rd,,TRK229741
ORD_00613,613,224,CUST_0224,,2023-12-28T09:11:00.000Z,PROD_003,67,4,4,204.35,231.52,1014.26,363.11,0.00,47.42,0.00,CANCELLED,CANCELLED,bank_transfer,1687 Oak Ave,,
ORD_00614,614,132,CUST_0132,2023-04-09,2023-04-19T00:55:00.000Z,PROD_176,111,6,3,329.30,301.14,934.38,461.70,0.00,10.43,0.00,returned,processing,debit_card,9629 Pine Rd,,
ORD_00615,615,124,CUST_0124,9/5/2023,2023-09-05T09:01:00.000Z,PROD_135,19,3,5,373.68,86.40,786.11,168.69,9.09,17.08,0.00,CANCELLED,returned,cash,7642 Pine Rd,,TRK297454
ORD_00616,616,277,CUST_0277,11/12/2023,2023-08-26T14:11:00.000Z,PROD_029,41,5,4,451.47,108.75,636.02,649.29,11.06,19.41,38.65,,SHIPPED,paypal,5871 Oak Ave,Special delivery instructions,
ORD_00617,617,121,CUST_0121,2023-01-09,2023-03-20T22:33:00.000Z,PROD_072,59,10,2,105.58,149.30,181.18,264.16,7.84,42.29,36.75,pending,SHIPPED,credit_card,7265 Pine Rd,,
ORD_00618,618,23,CUST_0023,12/8/2023,2023-11-09T11:08:00.000Z,PROD_089,5,10,1,313.55,134.67,342.78,509.43,10.92,15.68,0.00,processing,pending,credit_card,3358 Oak Ave,,
ORD_00619,619,176,CUST_0176,2023-05-10,2023-07-14T11:58:00.000Z,PROD_049,197,3,3,231.20,308.60,696.53,160.41,0.00,33.89,0.00,SHIPPED,SHIPPED,bank_transfer,1280 Pine Rd,,TRK839374
ORD_00620,620,422,CUST_0422,10/21/2023,,PROD_069,190,4,2,273.71,193.48,672.11,550.90,0.00,22.03,0.00,pending,pending,credit_card,3836 Main St,,
ORD_00621,621,364,CUST_0364,2023-04-02,2023-05-26T11:18:00.000Z,PROD_048,145,4,3,49.94,287.83,586.32,106.07,15.88,17.47,0.00,,processing,paypal,7677 Pine Rd,,
ORD_00622,622,239,CUST_0239,2023-07-22,,PROD_186,29,4,1,113.38,23.45,349.35,823.13,12.85,19.34,0.00,pending,CANCELLED,cash,3739 Main St,,TRK571776
ORD_00623,623,191,CUST_0191,2023-04-14,2023-08-11T08:11:00.000Z,PROD_131,95,3,5,508.32,208.73,824.93,698.09,0.00,48.43,0.00,,processing,credit_card,3684 Main St,Special delivery instructions,TRK116203
ORD_00624,624,237,CUST_0237,5/14/2023,2023-10-22T01:39:00.000Z,PROD_184,92,2,4,432.83,23.85,363.99,689.01,22.06,30.11,0.00,SHIPPED,returned,credit_card,6859 Main St,,TRK361717
ORD_00625,625,54,CUST_0054,2/13/2023,2023-04-13T19:05:00.000Z,PROD_165,106,4,1,298.05,25.53,655.99,315.14,0.00,47.64,0.00,pending,processing,credit_card,9398 Pine Rd,Special delivery instructions,
ORD_00626,626,100,CUST_0100,2023-07-06,2023-01-26T08:35:00.000Z,PROD_045,107,6,3,374.45,367.81,429.13,260.88,0.00,22.50,0.00,SHIPPED,,bank_transfer,8204 Oak Ave,Special delivery instructions,TRK742085
ORD_00627,627,211,CUST_0211,2023-05-31,2023-11-09T03:31:00.000Z,PROD_015,28,4,1,310.67,298.68,719.97,392.12,7.17,18.58,0.00,returned,SHIPPED,debit_card,1223 Main St,,
ORD_00628,628,170,CUST_0170,2023-02-03,,PROD_150,32,2,3,45.71,237.96,370.73,734.11,23.32,50.50,0.00,CANCELLED,processing,credit_card,542 Oak Ave,,TRK980296
ORD_00629,629,362,CUST_0362,2023-03-03,,PROD_182,156,1,5,447.40,71.72,986.13,624.45,10.31,36.16,0.00,delivered,CANCELLED,bank_transfer,1003 Main St,Special delivery instructions,TRK350067
ORD_00630,630,224,CUST_0224,2023-02-08,2023-03-05T01:15:00.000Z,PROD_151,59,9,4,50.55,267.08,185.44,90.16,9.17,6.88,0.00,,CANCELLED,cash,9665 Main St,,
ORD_00631,631,412,CUST_0412,12/13/2023,2023-05-19T22:22:00.000Z,PROD_192,200,6,3,338.69,358.02,167.23,355.42,23.01,4.11,0.00,CANCELLED,,credit_card,4045 Main St,,TRK190314
ORD_00632,632,106,CUST_0106,4/9/2023,,PROD_097,69,6,3,19.77,74.86,518.22,271.18,0.00,11.61,0.00,pending,returned,paypal,3678 Pine Rd,,
ORD_00633,633,196,CUST_0196,1/26/2023,2023-03-26T10:08:00.000Z,PROD_032,73,7,1,163.86,80.09,207.07,796.48,7.15,43.22,0.00,delivered,processing,paypal,7883 Pine Rd,,
ORD_00634,634,266,CUST_0266,2/14/2023,2023-01-23T22:59:00.000Z,PROD_096,108,4,2,89.04,194.52,220.43,125.71,18.89,34.23,0.00,processing,pending,paypal,5279 Main St,,TRK815338
ORD_00635,635,296,CUST_0296,3/8/2023,2023-01-01T18:50:00.000Z,PROD_088,192,5,1,91.90,313.20,261.45,129.97,10.45,31.34,0.00,delivered,pending,paypal,67 Main St,,
ORD_00636,636,459,CUST_0459,2023-06-08,2023-11-19T09:52:00.000Z,PROD_057,47,5,5,92.75,281.34,398.38,322.35,22.47,20.24,0.00,SHIPPED,CANCELLED,paypal,5476 Main St,Special delivery instructions,
ORD_00637,637,20,CUST_0020,,2023-05-06T18:31:00.000Z,PROD_114,125,6,3,477.39,158.68,823.10,153.25,16.96,8.96,16.01,CANCELLED,SHIPPED,credit_card,6961 Main St,,TRK114283
ORD_00638,638,8,CUST_0008,,,PROD_039,91,3,4,344.96,346.49,243.53,454.34,24.91,33.48,21.75,returned,processing,credit_card,2749 Main St,,TRK771957
ORD_00639,639,450,CUST_0450,5/28/2023,2023-04-22T19:41:00.000Z,PROD_143,144,1,5,84.36,239.99,73.53,539.37,21.27,17.94,0.00,CANCELLED,processing,debit_card,8497 Main St,Special delivery instructions,TRK867834
ORD_00640,640,103,CUST_0103,5/2/2023,,PROD_117,193,2,3,406.52,60.94,287.94,563.99,0.00,27.13,0.00,returned,,bank_transfer,7226 Pine Rd,,
ORD_00641,641,311,CUST_0311,8/16/2023,2023-05-18T00:32:00.000Z,PROD_185,51,8,1,243.06,215.90,444.82,781.70,0.00,37.41,26.02,delivered,SHIPPED,paypal,2091 Oak Ave,,TRK165266
ORD_00642,642,78,CUST_0078,2023-04-01,2023-05-31T20:07:00.000Z,PROD_191,164,4,2,508.52,104.98,137.23,85.49,0.00,25.99,0.00,processing,delivered,bank_transfer,7488 Main St,,TRK441673
ORD_00643,643,177,CUST_0177,3/2/2023,,PROD_187,20,10,3,63.92,296.55,693.85,697.82,24.14,38.80,0.00,delivered,returned,cash,9257 Oak Ave,,TRK823209
ORD_00644,644,225,CUST_0225,2023-08-15,2023-12-13T18:39:00.000Z,PROD_117,1,8,2,204.94,340.40,72.98,260.69,6.97,51.88,22.95,,processing,cash,1912 Main St,Special delivery instructions,
ORD_00645,645,72,CUST_0072,,2023-03-15T21:26:00.000Z,PROD_135,162,8,3,358.38,136.08,901.14,628.28,20.37,12.28,0.00,returned,pending,credit_card,561 Main St,,TRK787721
ORD_00646,646,451,CUST_0451,2/20/2023,2023-03-24T19:23:00.000Z,PROD_142,108,8,1,290.40,316.77,311.89,346.38,0.00,50.53,0.00,CANCELLED,returned,debit_card,1733 Oak Ave,Special delivery instructions,TRK432170
ORD_00647,647,295,CUST_0295,2023-01-15,2023-04-26T03:24:00.000Z,PROD_067,188,1,1,147.84,394.28,613.85,808.23,6.04,14.31,0.00,pending,pending,cash,1841 Oak Ave,Special delivery instructions,TRK426013
