order_id,customer_id,order_date,order_datetime,product_id,item_id,quantity,unit_price,total_amount,order_total,shipping_cost,tax,discount,status,payment_method,shipping_address,tracking_number,quantity_conflict,total_mismatch
ORD_00562,448,2023-10-07,2023-05-23 14:34:00+00:00,PROD_107,87,5,429.65,2136.36,2146.9500000000003,0.0,10.59,11.89,DELIVERED,paypal,5054 Pine Rd,TRK710430,True,True
ORD_00563,232,2023-08-03,2023-04-05 19:05:00+00:00,PROD_183,157,10,232.76,2327.6,2365.68,10.41,27.67,0.0,DELIVERED,paypal,1567 Main St,TRK357081,True,True
ORD_00564,364,2023-01-04,2023-04-17 09:23:00+00:00,PROD_041,102,3,488.09,1464.27,1533.1,24.56,44.27,0.0,DELIVERED,credit_card,8236 Main St,TRK813771,True,True
ORD_00565,288,2023-03-21,2023-07-18 04:02:00+00:00,PROD_200,200,9,107.72,969.48,1013.5,15.72,28.3,0.0,DELIVERED,paypal,9800 Oak Ave,TRK792669,True,True
ORD_00566,79,2023-08-27,2023-08-27 12:00:00,PROD_032,145,3,328.39,985.1700000000001,1035.18,20.76,29.25,0.0,PENDING,paypal,3540 Pine Rd,TRK640345,True,True
ORD_00567,222,2023-06-02,2023-06-02 12:00:00,PROD_029,99,3,315.49,902.5400000000001,960.0200000000001,17.11,40.37,43.93,PROCESSING,cash,7047 Main St,,True,True
ORD_00568,302,2023-06-02,2023-12-16 10:05:00+00:00,PROD_094,165,5,485.6,2428.0,2496.13,22.36,45.77,0.0,DELIVERED,bank_transfer,4641 Oak Ave,TRK847449,True,True
ORD_00569,87,2023-08-18,2023-08-18 12:00:00,PROD_013,186,4,490.79,1963.16,1973.51,7.34,3.01,0.0,PENDING,bank_transfer,7331 Main St,TRK106469,True,True
ORD_00570,469,2023-03-20,2023-07-14 17:56:00+00:00,PROD_063,79,5,413.77,2068.85,2087.6600000000003,16.26,2.55,0.0,PROCESSING,credit_card,655 Pine Rd,,True,True
ORD_00571,237,2023-01-19,2023-01-19 01:50:00+00:00,PROD_049,108,8,313.17,2505.36,2519.53,5.17,9.0,0.0,PENDING,cash,2478 Pine Rd,TRK384275,True,True
ORD_00572,376,2023-03-03,2023-04-13 01:55:00+00:00,PROD_084,109,2,471.22,942.44,988.5500000000001,0.0,46.11,0.0,DELIVERED,debit_card,4572 Main St,TRK920100,False,True
ORD_00573,257,2023-02-05,2023-03-14 23:52:00+00:00,PROD_134,7,4,302.39,1209.56,1254.47,17.96,26.95,0.0,SHIPPED,debit_card,1954 Oak Ave,TRK963997,True,True
ORD_00574,388,,,PROD_149,43,5,402.38,2011.9,2058.11,0.0,46.21,0.0,PENDING,debit_card,6753 Oak Ave,TRK865027,True,True
ORD_00575,206,2023-09-19,2023-05-13 20:17:00+00:00,PROD_005,147,4,149.9,599.6,668.6800000000001,21.01,48.07,0.0,SHIPPED,cash,9720 Pine Rd,TRK707850,True,True
ORD_00576,320,2023-05-17,2023-12-13 19:54:00+00:00,PROD_178,129,8,270.76,2121.23,2162.79,0.0,41.56,44.85,CANCELLED,cash,36 Pine Rd,TRK370054,True,True
ORD_00577,396,2023-04-02,2023-04-12 06:45:00+00:00,PROD_040,193,3,475.27,1404.2,1464.5900000000001,20.76,39.63,21.61,PROCESSING,bank_transfer,4524 Pine Rd,TRK669798,True,True
ORD_00578,263,2023-01-24,2023-01-24 09:13:00+00:00,PROD_121,44,8,156.87,1254.96,1287.65,0.0,32.69,0.0,PENDING,paypal,1382 Pine Rd,TRK330389,True,True
ORD_00579,255,2023-11-05,2023-05-09 01:51:00+00:00,PROD_152,10,1,474.91,474.90999999999997,520.66,19.79,25.96,0.0,SHIPPED,paypal,397 Main St,TRK269945,False,True
ORD_00580,286,2023-08-31,2023-08-31 18:34:00+00:00,PROD_028,17,4,260.48,1041.92,1076.5300000000002,11.98,22.63,0.0,CANCELLED,bank_transfer,4149 Pine Rd,TRK425734,True,True
ORD_00581,188,2023-10-25,2023-10-25 12:00:00,PROD_188,169,10,121.9,1219.0,1288.01,19.12,49.89,0.0,PENDING,bank_transfer,874 Main St,,True,True
ORD_00582,163,2023-05-06,2023-10-24 11:34:00+00:00,PROD_174,145,4,331.8,1312.54,1351.1,8.19,30.37,14.66,PENDING,debit_card,7671 Oak Ave,,True,True
ORD_00583,421,2023-02-16,2023-02-16 12:00:00,PROD_084,90,1,471.31,471.31,525.0,16.59,37.1,0.0,DELIVERED,paypal,3923 Pine Rd,TRK519253,False,True
ORD_00584,278,2023-07-27,2023-01-25 05:18:00+00:00,PROD_115,42,5,19.57,97.85,154.79,8.22,48.72,0.0,PROCESSING,bank_transfer,9131 Pine Rd,TRK698299,True,True
ORD_00585,257,2023-05-15,2023-10-05 17:24:00+00:00,PROD_027,98,6,411.56,2469.36,2510.2000000000003,0.0,40.84,0.0,DELIVERED,paypal,3297 Pine Rd,TRK659420,True,True
ORD_00586,392,2023-09-09,2023-07-27 03:06:00+00:00,PROD_113,49,9,214.62,1921.1799999999998,1984.7799999999997,11.77,51.83,10.4,SHIPPED,paypal,2529 Pine Rd,TRK803878,True,True
ORD_00587,20,2023-05-08,2023-08-19 10:45:00+00:00,PROD_162,127,3,100.24,253.67999999999995,264.41999999999996,0.0,10.74,47.04,DELIVERED,bank_transfer,5086 Oak Ave,TRK512736,True,True
ORD_00588,210,2023-10-03,2023-10-03 12:00:00,PROD_183,133,2,374.91,749.82,770.4200000000001,5.46,15.14,0.0,SHIPPED,bank_transfer,1463 Pine Rd,TRK147156,True,True
ORD_00589,310,2023-02-13,2023-01-26 03:09:00+00:00,PROD_160,39,9,229.75,2067.75,2102.47,12.22,22.5,0.0,CANCELLED,credit_card,7038 Main St,,True,True
ORD_00590,380,2023-05-15,2023-03-15 17:37:00+00:00,PROD_165,74,3,363.99,1091.97,1145.7,14.5,39.23,0.0,PENDING,debit_card,5686 Main St,TRK304086,True,True
ORD_00591,268,2023-12-22,2023-01-20 08:15:00+00:00,PROD_135,64,7,135.97,951.79,994.88,0.0,43.09,0.0,DELIVERED,bank_transfer,3560 Pine Rd,TRK830712,True,True
ORD_00592,353,2023-08-20,2023-09-20 07:43:00+00:00,PROD_084,180,8,421.78,3374.24,3401.5099999999998,16.99,10.28,0.0,DELIVERED,paypal,96 Pine Rd,TRK514370,True,True
ORD_00593,190,2023-10-11,2023-10-11 12:00:00,PROD_193,8,9,382.15,3439.35,3503.11,13.75,50.01,0.0,PROCESSING,credit_card,434 Main St,TRK609291,True,True
ORD_00594,243,2023-05-22,2023-01-24 16:22:00+00:00,PROD_011,137,7,360.77,2525.39,2564.81,22.01,17.41,0.0,DELIVERED,credit_card,9308 Pine Rd,,True,True
ORD_00595,279,2023-06-20,2023-10-01 09:37:00+00:00,PROD_007,196,2,173.34,327.35,337.36,0.0,10.01,19.33,SHIPPED,bank_transfer,6781 Main St,TRK302092,True,True
ORD_00596,141,2023-01-18,2023-07-31 21:16:00+00:00,PROD_193,65,4,249.04,996.16,1017.8699999999999,13.93,7.78,0.0,PENDING,credit_card,5145 Pine Rd,,True,True
ORD_00597,266,2023-12-18,2023-12-28 04:00:00+00:00,PROD_050,191,3,88.71,266.13,310.36999999999995,22.59,21.65,0.0,CANCELLED,cash,9095 Main St,,True,True
ORD_00598,368,2023-01-07,2023-03-10 19:15:00+00:00,PROD_181,79,8,128.09,987.1300000000003,1032.4400000000003,12.16,33.15,37.59,PENDING,paypal,6751 Oak Ave,TRK771260,True,True
ORD_00599,219,2023-10-04,2023-04-19 16:01:00+00:00,PROD_121,198,6,112.77,676.62,725.24,0.0,48.62,0.0,SHIPPED,bank_transfer,3628 Main St,,True,True
ORD_00600,377,2023-08-26,2023-09-15 02:15:00+00:00,PROD_030,1,4,448.68,1794.72,1835.01,16.33,23.96,0.0,SHIPPED,credit_card,4559 Oak Ave,TRK698410,True,True
ORD_00601,110,2023-05-11,2023-07-11 22:07:00+00:00,PROD_019,130,7,379.96,2659.72,2691.49,0.0,31.77,0.0,PROCESSING,bank_transfer,2975 Pine Rd,TRK227911,True,True
ORD_00602,26,2023-03-04,2023-08-24 14:15:00+00:00,PROD_183,115,5,244.95,1224.75,1245.76,17.2,3.81,0.0,DELIVERED,debit_card,2827 Oak Ave,TRK436222,True,True
ORD_00603,408,,,PROD_050,189,7,160.84,1091.22,1111.82,11.51,9.09,34.66,PENDING,bank_transfer,8092 Oak Ave,TRK778371,True,True
ORD_00604,351,2023-06-22,2023-01-01 12:21:00+00:00,PROD_194,63,10,343.34,3433.3999999999996,3488.71,6.53,48.78,0.0,DELIVERED,cash,7486 Oak Ave,TRK172142,True,True
ORD_00605,450,2023-07-14,2023-07-17 10:06:00+00:00,PROD_095,101,3,311.0,928.54,947.0099999999999,7.17,11.3,4.46,SHIPPED,debit_card,4189 Main St,TRK318206,True,True
ORD_00606,334,,,PROD_034,158,6,212.82,1276.92,1293.28,8.11,8.25,0.0,PENDING,debit_card,746 Main St,TRK300187,True,True
ORD_00607,494,2023-12-23,2023-07-19 06:19:00+00:00,PROD_096,117,6,228.08,1368.48,1429.75,12.15,49.12,0.0,SHIPPED,cash,3520 Main St,TRK268263,True,True
ORD_00608,431,2023-02-04,2023-02-04 12:00:00,PROD_085,56,1,80.49,45.78999999999999,90.67999999999999,19.17,25.72,34.7,PENDING,cash,3377 Main St,,False,True
ORD_00609,84,2023-07-17,2023-10-19 02:35:00+00:00,PROD_109,47,2,171.2,342.4,344.78999999999996,0.0,2.39,0.0,SHIPPED,credit_card,4099 Pine Rd,TRK684250,True,True
ORD_00610,143,2023-02-03,2023-06-05 08:17:00+00:00,PROD_102,88,6,301.3,1801.3600000000001,1853.13,0.0,51.77,6.44,SHIPPED,credit_card,3570 Main St,TRK368805,True,True
ORD_00611,216,2023-07-21,2023-12-03 00:07:00+00:00,PROD_121,133,6,410.72,2464.32,2473.13,0.0,8.81,0.0,CANCELLED,cash,9723 Main St,TRK567489,True,True
ORD_00612,215,2023-05-07,2023-03-25 17:59:00+00:00,PROD_182,60,7,386.84,2669.0299999999997,2674.8999999999996,0.0,5.87,38.85,PROCESSING,bank_transfer,3207 Pine Rd,TRK229741,True,True
ORD_00613,224,2023-12-28,2023-12-28 09:11:00+00:00,PROD_003,67,4,204.35,817.4,864.8199999999999,0.0,47.42,0.0,CANCELLED,bank_transfer,1687 Oak Ave,,False,True
ORD_00614,132,2023-04-09,2023-04-19 00:55:00+00:00,PROD_176,111,6,329.3,1975.8000000000002,1986.2300000000002,0.0,10.43,0.0,PROCESSING,debit_card,9629 Pine Rd,,True,True
ORD_00615,124,2023-09-05,2023-09-05 09:01:00+00:00,PROD_135,19,5,373.68,1868.4,1894.57,9.09,17.08,0.0,CANCELLED,cash,7642 Pine Rd,TRK297454,True,True
ORD_00616,277,2023-11-12,2023-08-26 14:11:00+00:00,PROD_029,41,5,451.47,2218.7000000000003,2249.17,11.06,19.41,38.65,SHIPPED,paypal,5871 Oak Ave,,True,True
ORD_00617,121,2023-01-09,2023-03-20 22:33:00+00:00,PROD_072,59,10,105.58,1019.05,1069.1799999999998,7.84,42.29,36.75,SHIPPED,credit_card,7265 Pine Rd,,True,True
ORD_00618,23,2023-12-08,2023-11-09 11:08:00+00:00,PROD_089,5,10,313.55,3135.5,3162.1,10.92,15.68,0.0,PROCESSING,credit_card,3358 Oak Ave,,True,True
ORD_00619,176,2023-05-10,2023-07-14 11:58:00+00:00,PROD_049,197,3,231.2,693.5999999999999,727.4899999999999,0.0,33.89,0.0,SHIPPED,bank_transfer,1280 Pine Rd,TRK839374,False,True
ORD_00620,422,2023-10-21,2023-10-21 12:00:00,PROD_069,190,4,273.71,1094.84,1116.87,0.0,22.03,0.0,PENDING,credit_card,3836 Main St,,True,True
ORD_00621,364,2023-04-02,2023-05-26 11:18:00+00:00,PROD_048,145,4,49.94,199.76,233.10999999999999,15.88,17.47,0.0,PROCESSING,paypal,7677 Pine Rd,,True,True
ORD_00622,239,2023-07-22,2023-07-22 12:00:00,PROD_186,29,4,113.38,453.52,485.71,12.85,19.34,0.0,CANCELLED,cash,3739 Main St,TRK571776,True,True
ORD_00623,191,2023-04-14,2023-08-11 08:11:00+00:00,PROD_131,95,5,508.32,2541.6,2590.0299999999997,0.0,48.43,0.0,PROCESSING,credit_card,3684 Main St,TRK116203,True,True
ORD_00624,237,2023-05-14,2023-10-22 01:39:00+00:00,PROD_184,92,4,432.83,1731.32,1783.4899999999998,22.06,30.11,0.0,SHIPPED,credit_card,6859 Main St,TRK361717,True,True
ORD_00625,54,2023-02-13,2023-04-13 19:05:00+00:00,PROD_165,106,4,298.05,1192.2,1239.8400000000001,0.0,47.64,0.0,PROCESSING,credit_card,9398 Pine Rd,,True,True
ORD_00626,100,2023-07-06,2023-01-26 08:35:00+00:00,PROD_045,107,6,374.45,2246.7,2269.2,0.0,22.5,0.0,SHIPPED,bank_transfer,8204 Oak Ave,TRK742085,True,True
ORD_00627,211,2023-05-31,2023-11-09 03:31:00+00:00,PROD_015,28,4,310.67,1242.68,1268.43,7.17,18.58,0.0,SHIPPED,debit_card,1223 Main St,,True,True
ORD_00628,170,2023-02-03,2023-02-03 12:00:00,PROD_150,32,3,45.71,137.13,210.95,23.32,50.5,0.0,CANCELLED,credit_card,542 Oak Ave,TRK980296,True,True
ORD_00629,362,2023-03-03,2023-03-03 12:00:00,PROD_182,156,5,447.4,2237.0,2283.47,10.31,36.16,0.0,DELIVERED,bank_transfer,1003 Main St,TRK350067,True,True
ORD_00630,224,2023-02-08,2023-03-05 01:15:00+00:00,PROD_151,59,9,50.55,454.95,471.0,9.17,6.88,0.0,CANCELLED,cash,9665 Main St,,True,True
ORD_00631,412,2023-12-13,2023-05-19 22:22:00+00:00,PROD_192,200,6,338.69,2032.1399999999999,2059.2599999999998,23.01,4.11,0.0,CANCELLED,credit_card,4045 Main St,TRK190314,True,True
ORD_00632,106,2023-04-09,2023-04-09 12:00:00,PROD_097,69,6,19.77,118.62000000000002,130.23000000000002,0.0,11.61,0.0,PENDING,paypal,3678 Pine Rd,,True,True
ORD_00633,196,2023-01-26,2023-03-26 10:08:00+00:00,PROD_032,73,7,163.86,1147.02,1197.39,7.15,43.22,0.0,DELIVERED,paypal,7883 Pine Rd,TRK240845,True,True
ORD_00634,266,2023-02-14,2023-01-23 22:59:00+00:00,PROD_096,108,4,89.04,356.16,409.28000000000003,18.89,34.23,0.0,PROCESSING,paypal,5279 Main St,TRK815338,True,True
ORD_00635,296,2023-03-08,2023-01-01 18:50:00+00:00,PROD_088,192,5,91.9,459.5,501.28999999999996,10.45,31.34,0.0,DELIVERED,paypal,67 Main St,TRK663796,True,True
ORD_00636,459,2023-06-08,2023-11-19 09:52:00+00:00,PROD_057,47,5,92.75,463.75,506.46000000000004,22.47,20.24,0.0,SHIPPED,paypal,5476 Main St,TRK719232,False,True
ORD_00637,20,2023-05-06,2023-05-06 18:31:00+00:00,PROD_114,125,6,477.39,2848.33,2874.25,16.96,8.96,16.01,SHIPPED,credit_card,6961 Main St,TRK114283,True,True
ORD_00638,8,,,PROD_039,91,4,344.96,1358.09,1416.48,24.91,33.48,21.75,PROCESSING,credit_card,2749 Main St,TRK771957,True,True
ORD_00639,450,2023-05-28,2023-04-22 19:41:00+00:00,PROD_143,144,5,84.36,421.8,461.01,21.27,17.94,0.0,CANCELLED,debit_card,8497 Main St,TRK867834,True,True
ORD_00640,103,2023-05-02,2023-05-02 12:00:00,PROD_117,193,3,406.52,1219.56,1246.69,0.0,27.13,0.0,PENDING,bank_transfer,7226 Pine Rd,,True,True
ORD_00641,311,2023-08-16,2023-05-18 00:32:00+00:00,PROD_185,51,8,243.06,1918.46,1955.8700000000001,0.0,37.41,26.02,DELIVERED,paypal,2091 Oak Ave,TRK165266,True,True
ORD_00642,78,2023-04-01,2023-05-31 20:07:00+00:00,PROD_191,164,4,508.52,2034.0799999999997,2060.0699999999997,0.0,25.99,0.0,DELIVERED,bank_transfer,7488 Main St,TRK441673,True,True
ORD_00643,177,2023-03-02,2023-03-02 12:00:00,PROD_187,20,10,63.92,639.2,702.14,24.14,38.8,0.0,DELIVERED,cash,9257 Oak Ave,TRK823209,True,True
ORD_00644,225,2023-08-15,2023-12-13 18:39:00+00:00,PROD_117,1,8,204.94,1616.57,1675.42,6.97,51.88,22.95,PROCESSING,cash,1912 Main St,,True,True
ORD_00645,72,2023-03-15,2023-03-15 21:26:00+00:00,PROD_135,162,8,358.38,2867.04,2899.69,20.37,12.28,0.0,PENDING,credit_card,561 Main St,TRK787721,True,True
ORD_00646,451,2023-02-20,2023-03-24 19:23:00+00:00,PROD_142,108,8,290.4,2323.2,2373.73,0.0,50.53,0.0,CANCELLED,debit_card,1733 Oak Ave,TRK432170,True,True
ORD_00647,295,2023-01-15,2023-04-26 03:24:00+00:00,PROD_067,188,1,147.84,147.84,168.19,6.04,14.31,0.0,PENDING,cash,1841 Oak Ave,TRK426013,False,True
ORD_00648,220,2023-02-24,2023-10-01 07:34:00+00:00,PROD_073,162,7,26.64,186.48000000000002,205.28,9.35,9.45,0.0,CANCELLED,bank_transfer,7547 Main St,TRK681922,True,True
ORD_00649,390,2023-09-21,2023-02-27 17:39:00+00:00,PROD_189,79,3,132.65,397.95000000000005,409.68000000000006,0.0,11.73,0.0,DELIVERED,paypal,9172 Main St,TRK593141,True,True
ORD_00650,81,2023-01-25,2023-11-09 06:00:00+00:00,PROD_165,165,4,35.06,140.24,211.34000000000003,20.24,50.86,0.0,CANCELLED,cash,6311 Main St,TRK793261,True,True
ORD_00651,7,2023-02-25,2023-02-25 12:00:00,PROD_016,73,10,382.15,3780.81,3831.42,15.54,35.07,40.69,PENDING,debit_card,5829 Pine Rd,,True,True
ORD_00652,255,2023-10-04,2023-11-03 18:02:00+00:00,PROD_029,115,5,371.85,1859.25,1908.48,5.71,43.52,0.0,CANCELLED,debit_card,5115 Pine Rd,TRK759368,True,True
ORD_00653,64,2023-02-06,2023-01-14 23:13:00+00:00,PROD_048,171,10,73.17,696.5500000000001,747.94,19.61,31.78,35.15,CANCELLED,cash,529 Main St,TRK778558,True,True
ORD_00654,471,2023-08-22,2023-08-04 06:38:00+00:00,PROD_036,48,8,462.84,3702.72,3756.36,15.09,38.55,0.0,PENDING,debit_card,4243 Oak Ave,,True,True
ORD_00655,439,2023-08-20,2023-01-27 01:33:00+00:00,PROD_062,184,8,188.75,1510.0,1539.8300000000002,17.14,12.69,0.0,SHIPPED,credit_card,4450 Pine Rd,TRK312207,True,True
ORD_00656,22,2023-11-15,2023-04-04 16:42:00+00:00,PROD_034,112,5,312.82,1564.1,1629.3799999999999,24.55,40.73,0.0,CANCELLED,debit_card,4644 Pine Rd,TRK643379,True,True
ORD_00657,226,2023-04-01,2023-11-02 01:18:00+00:00,PROD_146,26,7,326.53,2261.1,2309.24,0.0,48.14,24.61,PROCESSING,paypal,4363 Main St,TRK107990,True,True
ORD_00658,451,2023-02-17,2023-02-17 12:00:00,PROD_064,133,4,251.89,999.0099999999999,1018.8799999999999,7.74,12.13,8.55,CANCELLED,paypal,3672 Pine Rd,,True,True
ORD_00659,436,2023-04-24,2023-02-17 17:38:00+00:00,PROD_115,38,8,494.49,3955.92,3975.33,0.0,19.41,0.0,PENDING,bank_transfer,868 Oak Ave,TRK431858,True,True
ORD_00660,441,2023-04-22,2023-08-09 16:16:00+00:00,PROD_131,35,5,240.45,1202.25,1246.76,19.42,25.09,0.0,PENDING,bank_transfer,5744 Pine Rd,,True,True
ORD_00661,400,2023-01-18,2023-02-20 17:57:00+00:00,PROD_189,47,5,409.52,2047.6000000000001,2083.13,21.48,14.05,0.0,DELIVERED,debit_card,3109 Pine Rd,TRK103840,True,True
ORD_00662,160,2023-12-02,2023-12-02 12:00:00,PROD_029,14,2,269.04,538.08,598.2900000000001,8.86,51.35,0.0,DELIVERED,cash,7372 Main St,,True,True
ORD_00663,303,2023-10-10,2023-06-02 23:26:00+00:00,PROD_023,12,8,266.61,2124.63,2158.23,11.22,22.38,8.25,CANCELLED,paypal,173 Oak Ave,,True,True
ORD_00664,28,2023-10-18,2023-09-05 19:20:00+00:00,PROD_050,126,3,142.23,413.5799999999999,431.4099999999999,8.84,8.99,13.11,SHIPPED,credit_card,6375 Oak Ave,TRK670014,True,True
ORD_00665,63,2023-04-18,2023-04-16 16:33:00+00:00,PROD_168,83,6,412.76,2449.2599999999998,2492.06,24.48,18.32,27.3,PROCESSING,bank_transfer,7236 Oak Ave,,True,True
ORD_00666,495,2023-12-23,2023-01-14 08:06:00+00:00,PROD_129,65,5,419.24,2085.99,2105.77,8.86,10.92,10.21,PENDING,cash,7157 Pine Rd,TRK736682,True,True
ORD_00667,252,2023-07-25,2023-07-25 10:26:00+00:00,PROD_173,113,7,440.99,3045.2700000000004,3074.9500000000007,17.28,12.4,41.66,DELIVERED,paypal,1020 Oak Ave,TRK884101,True,True
ORD_00668,34,2023-01-11,2023-10-26 05:23:00+00:00,PROD_128,134,9,15.7,141.29999999999998,162.64,0.0,21.34,0.0,DELIVERED,bank_transfer,5464 Main St,TRK102907,True,True
ORD_00669,198,2023-07-07,2023-04-20 18:57:00+00:00,PROD_144,130,1,168.07,168.07,223.39,9.73,45.59,0.0,PENDING,bank_transfer,2479 Pine Rd,,False,True
ORD_00670,375,2023-05-18,2023-07-12 01:49:00+00:00,PROD_115,29,5,393.76,1968.8,2012.7099999999998,18.85,25.06,0.0,DELIVERED,paypal,8839 Main St,TRK458948,True,True
ORD_00671,158,2023-01-22,2023-09-28 03:07:00+00:00,PROD_098,101,5,115.28,576.4,598.6899999999999,6.78,15.51,0.0,SHIPPED,cash,3843 Oak Ave,TRK631456,True,True
ORD_00672,74,2023-07-15,2023-01-06 17:56:00+00:00,PROD_037,79,3,47.71,143.13,147.29,0.0,4.16,0.0,PENDING,cash,7539 Oak Ave,TRK647118,True,True
ORD_00673,235,2023-03-17,2023-01-15 11:06:00+00:00,PROD_110,80,2,90.12,180.24,230.95,8.51,42.2,0.0,DELIVERED,paypal,5837 Oak Ave,,True,True
ORD_00674,219,2023-05-27,2023-06-22 00:26:00+00:00,PROD_171,41,3,174.46,475.13,513.0,20.41,17.46,48.25,CANCELLED,credit_card,1620 Main St,,False,True
ORD_00675,493,2023-12-10,2023-07-19 19:56:00+00:00,PROD_100,27,3,34.71,57.49,120.83,15.74,47.6,46.64,CANCELLED,credit_card,8973 Main St,TRK993862,False,True
ORD_00676,192,2023-10-07,2023-05-17 01:44:00+00:00,PROD_138,77,6,216.46,1298.76,1317.8500000000001,13.69,5.4,0.0,PROCESSING,bank_transfer,8775 Main St,,True,True
ORD_00677,254,2023-07-27,2023-03-19 09:37:00+00:00,PROD_127,97,5,43.1,167.7,217.87,0.0,50.17,47.8,PROCESSING,bank_transfer,3896 Pine Rd,TRK572861,True,True
ORD_00678,42,2023-02-05,2023-10-08 04:17:00+00:00,PROD_033,195,1,258.22,258.22,286.35,16.87,11.26,0.0,DELIVERED,cash,7124 Oak Ave,TRK249598,False,True
ORD_00679,125,2023-09-04,2023-09-04 12:00:00,PROD_006,131,9,357.91,3221.19,3250.64,9.83,19.62,0.0,PENDING,cash,6665 Pine Rd,TRK226603,True,True
ORD_00680,141,2023-12-11,2023-04-27 01:26:00+00:00,PROD_027,30,2,78.04,156.08,197.5,9.6,31.82,0.0,CANCELLED,bank_transfer,6301 Main St,TRK776517,True,True
ORD_00681,120,2023-07-01,2023-12-11 20:08:00+00:00,PROD_101,66,4,104.33,417.32,426.99,0.0,9.67,0.0,PROCESSING,cash,1870 Main St,TRK922641,True,True
ORD_00682,273,2023-10-01,2023-09-01 23:27:00+00:00,PROD_051,91,4,79.15,308.16,327.56,12.7,6.7,8.44,PENDING,bank_transfer,9964 Main St,TRK689508,True,True
ORD_00683,371,2023-01-01,2023-05-04 18:43:00+00:00,PROD_131,39,5,393.89,1969.4499999999998,2038.9599999999998,23.07,46.44,0.0,DELIVERED,credit_card,3020 Pine Rd,TRK490966,True,True
ORD_00684,456,2023-09-27,2023-09-27 12:00:00,PROD_157,119,10,112.4,1124.0,1180.9199999999998,23.06,33.86,0.0,PROCESSING,bank_transfer,9684 Oak Ave,TRK626818,True,True
ORD_00685,155,2023-08-06,2023-08-06 01:13:00+00:00,PROD_192,33,4,241.39,965.56,1002.3799999999999,13.77,23.05,0.0,PROCESSING,credit_card,4730 Pine Rd,TRK335332,True,True
ORD_00686,37,2023-10-04,2023-04-08 23:08:00+00:00,PROD_197,69,10,187.82,1878.1999999999998,1922.8399999999997,23.55,21.09,0.0,DELIVERED,debit_card,6790 Pine Rd,,True,True
ORD_00687,469,2023-05-22,2023-05-22 12:00:00,PROD_150,198,9,387.91,3491.19,3516.01,0.0,24.82,0.0,PENDING,credit_card,5165 Oak Ave,,True,True
ORD_00688,71,2023-04-25,2023-05-14 09:35:00+00:00,PROD_111,4,7,445.85,3120.9500000000003,3148.92,0.0,27.97,0.0,SHIPPED,cash,6643 Oak Ave,TRK619979,True,True
ORD_00689,453,2023-08-18,2023-05-02 17:55:00+00:00,PROD_006,36,8,143.53,1148.24,1178.98,20.65,10.09,0.0,PENDING,paypal,5898 Main St,TRK696660,True,True
ORD_00690,120,2023-09-22,2023-11-06 02:39:00+00:00,PROD_200,54,4,417.48,1636.65,1692.95,15.58,40.72,33.27,DELIVERED,paypal,2558 Main St,TRK432924,True,True
ORD_00691,142,2023-08-28,2023-07-25 12:25:00+00:00,PROD_151,124,8,177.99,1423.92,1434.26,0.0,10.34,0.0,CANCELLED,bank_transfer,5773 Main St,TRK358161,True,True
ORD_00692,273,2023-04-25,2023-08-15 07:06:00+00:00,PROD_126,45,5,443.26,2216.3,2218.6800000000003,0.0,2.38,0.0,CANCELLED,bank_transfer,601 Main St,TRK379609,True,True
ORD_00693,441,2023-01-01,2023-01-01 00:02:00+00:00,PROD_177,60,8,350.89,2792.49,2839.9599999999996,0.0,47.47,14.63,PROCESSING,debit_card,8661 Oak Ave,TRK827406,True,True
ORD_00694,197,2023-07-08,2023-07-08 12:00:00,PROD_071,100,2,424.48,848.96,897.3000000000001,17.26,31.08,0.0,CANCELLED,bank_transfer,9577 Oak Ave,,True,True
ORD_00695,73,2023-06-07,2023-10-08 04:16:00+00:00,PROD_170,37,6,72.46,434.76,465.76,7.34,23.66,0.0,PROCESSING,paypal,6919 Pine Rd,TRK637362,True,True
ORD_00696,443,2023-11-10,2023-01-07 08:22:00+00:00,PROD_026,47,5,29.38,146.9,164.48000000000002,6.33,11.25,0.0,SHIPPED,debit_card,9134 Pine Rd,TRK465420,True,True
ORD_00697,423,2023-11-26,2023-07-03 21:51:00+00:00,PROD_083,16,4,457.95,1822.1499999999999,1858.4399999999998,21.02,15.27,9.65,PENDING,paypal,2302 Oak Ave,TRK636842,True,True
ORD_00698,444,2023-08-20,2023-07-07 03:42:00+00:00,PROD_048,83,4,392.05,1536.65,1556.98,13.86,6.47,31.55,DELIVERED,paypal,8600 Oak Ave,TRK808361,True,True
ORD_00699,195,2023-07-26,2023-12-13 10:59:00+00:00,PROD_062,107,5,469.99,2349.95,2392.8199999999997,9.52,33.35,0.0,SHIPPED,bank_transfer,4449 Pine Rd,TRK741405,True,True
ORD_00700,278,2023-06-15,2023-06-15 12:00:00,PROD_137,194,4,509.24,2003.6799999999996,2048.8199999999997,15.23,29.91,33.28,CANCELLED,bank_transfer,3223 Pine Rd,,True,True
ORD_00701,274,2023-05-14,2023-11-23 00:51:00+00:00,PROD_001,149,5,319.45,1562.45,1583.52,8.23,12.84,34.8,PROCESSING,cash,3381 Pine Rd,TRK576662,True,True
ORD_00702,155,2023-05-15,2023-11-12 18:08:00+00:00,PROD_200,157,7,203.94,1427.58,1467.31,12.41,27.32,0.0,PENDING,bank_transfer,9878 Pine Rd,,True,True
